B.B. King	I Can't Stop Loving You	Don Gibson
B.B. King	I Can't Let You Go	B.B. King
B.B. King	Hummingbird	Leon Russell
B.B. King	How Blue Can You Get	Leonard Feather
B.B. King	Hold That Train	Joe Josea
B.B. King	Hold That Train	B.B. King
B.B. King	Hold On	Will Jennings
B.B. King	Hold On	Joe Sample
B.B. King	Hold On I'm Coming	Isaac Hayes
B.B. King	Hold On I'm Coming	David Porter
B.B. King	Help The Poor (Version 2)	Charlie Singleton
B.B. King	Help The Poor (Version 1)	Charlie Singleton
B.B. King	Heed My Warning	H. Bowman
B.B. King	Heed My Warning	Louis Jordan
B.B. King	Happy Birthday Blues	Will Jennings
B.B. King	Happy Birthday Blues	Joe Sample
B.B. King	Guess Who	Jesse Belvin
B.B. King	Growing Old	B.B. King
B.B. King	Growing Old	Sam Ling
B.B. King	Good Man Gone Bad	B.B. King
B.B. King	Good Man Gone Bad	Jules Taub
B.B. King	Gonna Keep On Loving You	B.B. King
B.B. King	Goin' Down Slow	James Burke Oden
B.B. King	Go Underground	Dave Clark
B.B. King	Go Underground	B.B. King
B.B. King	Go On	Jerry Williams
B.B. King	Glory Of Love	Billy Hill
B.B. King	Ghetto Woman	B.B. King
B.B. King	Ghetto Woman	Dave Clark
B.B. King	Get Off My Back Woman	B.B. King
B.B. King	Get Off My Back Woman	Ferdinand Washington
B.B. King	Get Myself Somebody	Maya Angelou
B.B. King	Get Myself Somebody	B.B. King
B.B. King	Gambler's Blues	B.B. King
B.B. King	Gambler's Blues	Johnny Pate
B.B. King	Freedom	Tommy Faragher
B.B. King	Freedom	Lotti Golden
B.B. King	Fools Get Wise	B.B. King
B.B. King	Fool Me Once	Will Jennings
B.B. King	Fool Me Once	Joe Sample
B.B. King	Five Long Years (Version 2)	Eddie Boyd
B.B. King	Five Long Years (Version 1)	Eddie Boyd
B.B. King	Feel Like A Million	B.B. King
B.B. King	Feel Like A Million	Jules Taub
B.B. King	Eyesight To The Blind	B.B. King
B.B. King	Everything I Do Is Wrong	B.B. King
B.B. King	Everything I Do Is Wrong	Jules Bihari
B.B. King	Everyday I Have The Blues (Version 3)	Peter Chatman a.k.a. Memphis Slim
B.B. King	Everyday I Have The Blues (Version 2)	Peter Chatman a.k.a. Memphis Slim
B.B. King	Everyday I Have The Blues (Version 1)	Peter Chatman a.k.a. Memphis Slim
B.B. King	Everybody's Had The Blues	Joe Louis Walker
B.B. King	Early In The Morning (Version 2)	Dallas Bartley
B.B. King	Early In The Morning (Version 2)	L. Hickman
B.B. King	Early In The Morning (Version 2)	Louis Jordan
B.B. King	Early In The Morning (Version 1)	Dallas Bartley
B.B. King	Early In The Morning (Version 1)	L. Hickman
B.B. King	Early In The Morning (Version 1)	Louis Jordan
B.B. King	Early Every Morning	B.B. King
B.B. King	Early Every Morning	Joe Josea
B.B. King	Drowning In The Sea Of Love	Kenneth Gamble
B.B. King	Drowning In The Sea Of Love	Leon Huff
B.B. King	Driving Wheel	B.B. King
B.B. King	Driving Wheel	Jules Taub
B.B. King	Down Now	B.B. King
B.B. King	Down Now	Jules Taub
B.B. King	Don't Look Now But I've Got The Blues	Lee Hazlewood
B.B. King	Don't Go No Farther	B.B. King
B.B. King	Don't Get Around Much Anymore	Duke Ellington
B.B. King	Don't Get Around Much Anymore	Bob Russell
B.B. King	Don't Change On Me	Holiday
B.B. King	Don't Change On Me	Reeves
B.B. King	Don't Answer The Door	James Johnson
B.B. King	Did You Ever Love A Woman	B.B. King
B.B. King	Did You Ever Love A Woman	Jules Taub
B.B. King	Days Of Old (Version 2)	B.B. King
B.B. King	Days Of Old (Version 2)	Jules Taub
B.B. King	Days Of Old (Version 1)	B.B. King
